id,aspect_ratio,energy,orientation,overhang,status,wwr,glass_id,request_id,slave_id
214885,5,107,0,45,completed,0.4,108,10,5
214886,5,108,0,1,completed,0.4,106,10,5
214887,5,108,0,12,completed,0.4,106,10,5
214888,5,107,0,23,completed,0.4,106,10,5
214889,5,107,0,34,completed,0.4,106,10,5
214890,5,106,0,45,completed,0.4,106,10,5
214891,5,129,0,1,completed,0.4,107,10,5
214892,5,127,0,12,completed,0.4,107,10,5
214893,5,125,0,23,completed,0.4,107,10,5
214894,5,123,0,34,completed,0.4,107,10,5
214895,5,121,0,45,completed,0.4,107,10,5
214896,5,110,0,1,completed,0.4,104,10,5
214897,5,109,0,12,completed,0.4,104,10,5
214898,5,108,0,23,completed,0.4,104,10,5
214899,5,107,0,34,completed,0.4,104,10,5
214900,5,107,0,45,completed,0.4,104,10,5
214901,5,121,0,1,completed,0.4,103,10,5
214902,5,119,0,12,completed,0.4,103,10,5
214903,5,118,0,23,completed,0.4,103,10,5
214904,5,116,0,34,completed,0.4,103,10,5
214905,5,115,0,45,completed,0.4,103,10,5
214906,5,126,0,1,completed,0.4,105,10,5
214907,5,125,0,12,completed,0.4,105,10,5
214908,5,123,0,23,completed,0.4,105,10,5
214909,5,122,0,34,completed,0.4,105,10,5
214910,5,119,0,45,completed,0.4,105,10,6
214911,1,107,0,1,completed,0.5,108,10,6
214912,1,107,0,12,completed,0.5,108,10,6
214913,1,106,0,23,completed,0.5,108,10,6
214914,1,105,0,34,completed,0.5,108,10,6
214915,1,105,0,45,completed,0.5,108,10,6
214916,1,106,0,1,completed,0.5,106,10,6
214917,1,106,0,12,completed,0.5,106,10,6
214918,1,105,0,23,completed,0.5,106,10,6
214919,1,105,0,34,completed,0.5,106,10,6
214920,1,104,0,45,completed,0.5,106,10,6
214921,1,124,0,1,completed,0.5,107,10,6
214922,1,122,0,12,completed,0.5,107,10,6
214923,1,121,0,23,completed,0.5,107,10,6
214924,1,119,0,34,completed,0.5,107,10,6
214925,1,116,0,45,completed,0.5,107,10,6
214926,1,108,0,1,completed,0.5,104,10,6
214927,1,107,0,12,completed,0.5,104,10,6
214928,1,106,0,23,completed,0.5,104,10,6
214929,1,105,0,34,completed,0.5,104,10,6
214930,1,105,0,45,completed,0.5,104,10,6
214931,1,117,0,1,completed,0.5,103,10,6
214932,1,116,0,12,completed,0.5,103,10,6
214933,1,115,0,23,completed,0.5,103,10,6
214934,1,113,0,34,completed,0.5,103,10,6
214935,1,112,0,45,completed,0.5,103,10,6
214936,1,122,0,1,completed,0.5,105,10,6
214937,1,120,0,12,completed,0.5,105,10,6
214938,1,119,0,23,completed,0.5,105,10,6
214939,1,118,0,34,completed,0.5,105,10,6
214940,1,115,0,45,completed,0.5,105,10,6
214941,2,108,0,1,completed,0.5,108,10,6
214942,2,107,0,12,completed,0.5,108,10,6
214943,2,107,0,23,completed,0.5,108,10,6
214944,2,106,0,34,completed,0.5,108,10,6
214945,2,105,0,45,completed,0.5,108,10,6
214946,2,107,0,1,completed,0.5,106,10,6
214947,2,106,0,12,completed,0.5,106,10,6
214948,2,106,0,23,completed,0.5,106,10,6
214949,2,105,0,34,completed,0.5,106,10,6
214950,2,104,0,45,completed,0.5,106,10,6
214951,2,125,0,1,completed,0.5,107,10,6
214952,2,124,0,12,completed,0.5,107,10,6
214953,2,122,0,23,completed,0.5,107,10,6
214954,2,120,0,34,completed,0.5,107,10,6
214955,2,118,0,45,completed,0.5,107,10,6
214956,2,108,0,1,completed,0.5,104,10,6
214957,2,108,0,12,completed,0.5,104,10,6
214958,2,107,0,23,completed,0.5,104,10,6
214959,2,106,0,34,completed,0.5,104,10,6
214960,2,105,0,45,completed,0.5,104,10,6
214961,2,118,0,1,completed,0.5,103,10,6
214962,2,117,0,12,completed,0.5,103,10,6
214963,2,116,0,23,completed,0.5,103,10,6
214964,2,114,0,34,completed,0.5,103,10,6
214965,2,113,0,45,completed,0.5,103,10,6
214966,2,123,0,1,completed,0.5,105,10,6
214967,2,122,0,12,completed,0.5,105,10,6
214968,2,120,0,23,completed,0.5,105,10,6
214969,2,119,0,34,completed,0.5,105,10,6
214970,2,117,0,45,completed,0.5,105,10,6
214971,3,109,0,1,completed,0.5,108,10,6
214972,3,108,0,12,completed,0.5,108,10,6
214973,3,108,0,23,completed,0.5,108,10,6
214974,3,107,0,34,completed,0.5,108,10,6
214975,3,106,0,45,completed,0.5,108,10,6
214976,3,108,0,1,completed,0.5,106,10,6
214977,3,107,0,12,completed,0.5,106,10,6
214978,3,106,0,23,completed,0.5,106,10,6
214979,3,106,0,34,completed,0.5,106,10,6
214980,3,105,0,45,completed,0.5,106,10,6
214981,3,128,0,1,completed,0.5,107,10,6
214982,3,127,0,12,completed,0.5,107,10,6
214983,3,125,0,23,completed,0.5,107,10,6
214984,3,123,0,34,completed,0.5,107,10,6
214985,3,120,0,45,completed,0.5,107,10,6
214986,3,109,0,1,completed,0.5,104,10,6
214987,3,108,0,12,completed,0.5,104,10,6
214988,3,108,0,23,completed,0.5,104,10,6
214989,3,107,0,34,completed,0.5,104,10,6
214990,3,106,0,45,completed,0.5,104,10,6
214991,3,120,0,1,completed,0.5,103,10,6
214992,3,119,0,12,completed,0.5,103,10,6
214993,3,118,0,23,completed,0.5,103,10,6
214994,3,116,0,34,completed,0.5,103,10,6
214995,3,114,0,45,completed,0.5,103,10,6
214996,3,126,0,1,completed,0.5,105,10,6
214997,3,124,0,12,completed,0.5,105,10,6
214998,3,123,0,23,completed,0.5,105,10,6
214999,3,121,0,34,completed,0.5,105,10,6
215000,3,119,0,45,completed,0.5,105,10,6
215001,4,110,0,1,completed,0.5,108,10,6
215002,4,109,0,12,completed,0.5,108,10,6
215003,4,108,0,23,completed,0.5,108,10,6
215004,4,108,0,34,completed,0.5,108,10,6
215005,4,107,0,45,completed,0.5,108,10,6
215006,4,109,0,1,completed,0.5,106,10,6
215007,4,108,0,12,completed,0.5,106,10,6
215008,4,107,0,23,completed,0.5,106,10,6
215009,4,107,0,34,completed,0.5,106,10,6
215010,4,106,0,45,completed,0.5,106,10,6
215011,4,131,0,1,completed,0.5,107,10,6
215012,4,129,0,12,completed,0.5,107,10,6
215013,4,127,0,23,completed,0.5,107,10,6
215014,4,125,0,34,completed,0.5,107,10,6
215015,4,123,0,45,completed,0.5,107,10,6
215016,4,110,0,1,completed,0.5,104,10,6
215017,4,109,0,12,completed,0.5,104,10,6
215018,4,109,0,23,completed,0.5,104,10,6
215019,4,108,0,34,completed,0.5,104,10,6
215020,4,107,0,45,completed,0.5,104,10,6
215021,4,122,0,1,completed,0.5,103,10,6
215022,4,121,0,12,completed,0.5,103,10,6
215023,4,119,0,23,completed,0.5,103,10,6
215024,4,118,0,34,completed,0.5,103,10,6
215025,4,116,0,45,completed,0.5,103,10,6
215026,4,128,0,1,completed,0.5,105,10,6
215027,4,127,0,12,completed,0.5,105,10,6
215028,4,125,0,23,completed,0.5,105,10,6
215029,4,123,0,34,completed,0.5,105,10,6
215030,4,121,0,45,completed,0.5,105,10,7
215031,5,111,0,1,completed,0.5,108,10,7
215032,5,110,0,12,completed,0.5,108,10,7
215033,5,110,0,23,completed,0.5,108,10,7
215034,5,109,0,34,completed,0.5,108,10,7
215035,5,108,0,45,completed,0.5,108,10,7
215036,5,110,0,1,completed,0.5,106,10,7
215037,5,109,0,12,completed,0.5,106,10,7
215038,5,108,0,23,completed,0.5,106,10,7
215039,5,108,0,34,completed,0.5,106,10,7
215040,5,107,0,45,completed,0.5,106,10,7
215041,5,133,0,1,completed,0.5,107,10,7
215042,5,132,0,12,completed,0.5,107,10,7
215043,5,130,0,23,completed,0.5,107,10,7
215044,5,128,0,34,completed,0.5,107,10,7
215045,5,125,0,45,completed,0.5,107,10,7
215046,5,111,0,1,completed,0.5,104,10,7
215047,5,111,0,12,completed,0.5,104,10,7
215048,5,110,0,23,completed,0.5,104,10,7
215049,5,109,0,34,completed,0.5,104,10,7
215050,5,108,0,45,completed,0.5,104,10,7
215051,5,124,0,1,completed,0.5,103,10,7
215052,5,123,0,12,completed,0.5,103,10,7
215053,5,121,0,23,completed,0.5,103,10,7
215054,5,119,0,34,completed,0.5,103,10,7
215055,5,117,0,45,completed,0.5,103,10,7
215056,5,131,0,1,completed,0.5,105,10,7
215057,5,129,0,12,completed,0.5,105,10,7
215058,5,128,0,23,completed,0.5,105,10,7
215059,5,125,0,34,completed,0.5,105,10,7
215060,5,123,0,45,completed,0.5,105,10,7
215061,1,108,0,1,completed,0.6,108,10,7
215062,1,108,0,12,completed,0.6,108,10,7
215063,1,107,0,23,completed,0.6,108,10,7
215064,1,106,0,34,completed,0.6,108,10,7
215065,1,105,0,45,completed,0.6,108,10,7
215066,1,107,0,1,completed,0.6,106,10,7
215067,1,107,0,12,completed,0.6,106,10,7
215068,1,106,0,23,completed,0.6,106,10,7
215069,1,105,0,34,completed,0.6,106,10,7
215070,1,105,0,45,completed,0.6,106,10,7
215071,1,127,0,1,completed,0.6,107,10,7
215072,1,126,0,12,completed,0.6,107,10,7
215073,1,124,0,23,completed,0.6,107,10,7
215074,1,123,0,34,completed,0.6,107,10,7
215075,1,119,0,45,completed,0.6,107,10,7
215076,1,109,0,1,completed,0.6,104,10,7
215077,1,108,0,12,completed,0.6,104,10,7
215078,1,107,0,23,completed,0.6,104,10,7
215079,1,106,0,34,completed,0.6,104,10,7
215080,1,105,0,45,completed,0.6,104,10,7
215081,1,120,0,1,completed,0.6,103,10,7
215082,1,118,0,12,completed,0.6,103,10,7
215083,1,117,0,23,completed,0.6,103,10,7
215084,1,115,0,34,completed,0.6,103,10,7
215085,1,114,0,45,completed,0.6,103,10,7
215086,1,125,0,1,completed,0.6,105,10,7
215087,1,124,0,12,completed,0.6,105,10,7
215088,1,122,0,23,completed,0.6,105,10,7
215089,1,121,0,34,completed,0.6,105,10,7
215090,1,117,0,45,completed,0.6,105,10,7
215091,2,109,0,1,completed,0.6,108,10,7
215092,2,109,0,12,completed,0.6,108,10,7
215093,2,108,0,23,completed,0.6,108,10,7
215094,2,107,0,34,completed,0.6,108,10,7
215095,2,106,0,45,completed,0.6,108,10,7
215096,2,108,0,1,completed,0.6,106,10,7
215097,2,107,0,12,completed,0.6,106,10,7
215098,2,107,0,23,completed,0.6,106,10,7
215099,2,106,0,34,completed,0.6,106,10,7
215100,2,105,0,45,completed,0.6,106,10,7
215101,2,129,0,1,completed,0.6,107,10,7
215102,2,127,0,12,completed,0.6,107,10,7
215103,2,125,0,23,completed,0.6,107,10,7
215104,2,123,0,34,completed,0.6,107,10,7
215105,2,121,0,45,completed,0.6,107,10,7
215106,2,109,0,1,completed,0.6,104,10,7
215107,2,109,0,12,completed,0.6,104,10,7
215108,2,108,0,23,completed,0.6,104,10,7
215109,2,107,0,34,completed,0.6,104,10,7
215110,2,106,0,45,completed,0.6,104,10,7
215111,2,121,0,1,completed,0.6,103,10,7
215112,2,119,0,12,completed,0.6,103,10,7
215113,2,118,0,23,completed,0.6,103,10,7
215114,2,116,0,34,completed,0.6,103,10,7
215115,2,115,0,45,completed,0.6,103,10,7
215116,2,126,0,1,completed,0.6,105,10,7
215117,2,125,0,12,completed,0.6,105,10,7
215118,2,123,0,23,completed,0.6,105,10,7
215119,2,121,0,34,completed,0.6,105,10,7
215120,2,119,0,45,completed,0.6,105,10,7
215121,3,110,0,1,completed,0.6,108,10,7
215122,3,110,0,12,completed,0.6,108,10,7
215123,3,109,0,23,completed,0.6,108,10,7
215124,3,108,0,34,completed,0.6,108,10,7
215125,3,107,0,45,completed,0.6,108,10,7
215126,3,109,0,1,completed,0.6,106,10,7
215127,3,108,0,12,completed,0.6,106,10,7
215128,3,107,0,23,completed,0.6,106,10,7
215129,3,107,0,34,completed,0.6,106,10,7
215130,3,106,0,45,completed,0.6,106,10,7
215131,3,132,0,1,completed,0.6,107,10,7
215132,3,130,0,12,completed,0.6,107,10,7
215133,3,128,0,23,completed,0.6,107,10,7
215134,3,126,0,34,completed,0.6,107,10,7
215135,3,124,0,45,completed,0.6,107,10,7
215136,3,110,0,1,completed,0.6,104,10,7
215137,3,110,0,12,completed,0.6,104,10,7
215138,3,109,0,23,completed,0.6,104,10,7
215139,3,108,0,34,completed,0.6,104,10,7
215140,3,107,0,45,completed,0.6,104,10,7
215141,3,123,0,1,completed,0.6,103,10,7
215142,3,122,0,12,completed,0.6,103,10,7
215143,3,120,0,23,completed,0.6,103,10,7
215144,3,118,0,34,completed,0.6,103,10,7
215145,3,116,0,45,completed,0.6,103,10,7
215146,3,129,0,1,completed,0.6,105,10,7
215147,3,128,0,12,completed,0.6,105,10,7
215148,3,126,0,23,completed,0.6,105,10,7
215149,3,124,0,34,completed,0.6,105,10,7
215150,3,122,0,45,completed,0.6,105,10,8
215151,4,111,0,1,completed,0.6,108,10,8
215152,4,111,0,12,completed,0.6,108,10,8
215153,4,110,0,23,completed,0.6,108,10,8
215154,4,109,0,34,completed,0.6,108,10,8
215155,4,108,0,45,completed,0.6,108,10,8
215156,4,110,0,1,completed,0.6,106,10,8
215157,4,109,0,12,completed,0.6,106,10,8
215158,4,108,0,23,completed,0.6,106,10,8
215159,4,108,0,34,completed,0.6,106,10,8
215160,4,107,0,45,completed,0.6,106,10,8
215161,4,135,0,1,completed,0.6,107,10,8
215162,4,133,0,12,completed,0.6,107,10,8
215163,4,131,0,23,completed,0.6,107,10,8
215164,4,129,0,34,completed,0.6,107,10,8
215165,4,126,0,45,completed,0.6,107,10,8
215166,4,111,0,1,completed,0.6,104,10,8
215167,4,111,0,12,completed,0.6,104,10,8
215168,4,110,0,23,completed,0.6,104,10,8
215169,4,109,0,34,completed,0.6,104,10,8
215170,4,108,0,45,completed,0.6,104,10,8
215171,4,125,0,1,completed,0.6,103,10,8
215172,4,124,0,12,completed,0.6,103,10,8
215173,4,122,0,23,completed,0.6,103,10,8
215174,4,120,0,34,completed,0.6,103,10,8
215175,4,118,0,45,completed,0.6,103,10,8
215176,4,132,0,1,completed,0.6,105,10,8
215177,4,131,0,12,completed,0.6,105,10,8
215178,4,129,0,23,completed,0.6,105,10,8
215179,4,127,0,34,completed,0.6,105,10,8
215180,4,124,0,45,completed,0.6,105,10,8
215181,5,113,0,1,completed,0.6,108,10,8
215182,5,112,0,12,completed,0.6,108,10,8
215183,5,111,0,23,completed,0.6,108,10,8
215184,5,110,0,34,completed,0.6,108,10,8
215185,5,109,0,45,completed,0.6,108,10,8
215186,5,111,0,1,completed,0.6,106,10,8
215187,5,110,0,12,completed,0.6,106,10,8
215188,5,109,0,23,completed,0.6,106,10,8
215189,5,109,0,34,completed,0.6,106,10,8
215190,5,108,0,45,completed,0.6,106,10,8
215191,5,138,0,1,completed,0.6,107,10,8
215192,5,136,0,12,completed,0.6,107,10,8
215193,5,134,0,23,completed,0.6,107,10,8
215194,5,132,0,34,completed,0.6,107,10,8
215195,5,129,0,45,completed,0.6,107,10,8
215196,5,113,0,1,completed,0.6,104,10,8
215197,5,112,0,12,completed,0.6,104,10,8
215198,5,111,0,23,completed,0.6,104,10,8
215199,5,110,0,34,completed,0.6,104,10,8
215200,5,109,0,45,completed,0.6,104,10,8
215201,5,127,0,1,completed,0.6,103,10,8
215202,5,126,0,12,completed,0.6,103,10,8
215203,5,124,0,23,completed,0.6,103,10,8
215204,5,122,0,34,completed,0.6,103,10,8
215205,5,120,0,45,completed,0.6,103,10,8
215206,5,135,0,1,completed,0.6,105,10,8
215207,5,133,0,12,completed,0.6,105,10,8
215208,5,132,0,23,completed,0.6,105,10,8
215209,5,129,0,34,completed,0.6,105,10,8
215210,5,127,0,45,completed,0.6,105,10,8
215211,1,110,0,1,completed,0.7,108,10,8
215212,1,109,0,12,completed,0.7,108,10,8
215213,1,108,0,23,completed,0.7,108,10,8
215214,1,107,0,34,completed,0.7,108,10,8
215215,1,106,0,45,completed,0.7,108,10,8
215216,1,108,0,1,completed,0.7,106,10,8
215217,1,108,0,12,completed,0.7,106,10,8
215218,1,107,0,23,completed,0.7,106,10,8
215219,1,106,0,34,completed,0.7,106,10,8
215220,1,105,0,45,completed,0.7,106,10,8
215221,1,130,0,1,completed,0.7,107,10,8
215222,1,129,0,12,completed,0.7,107,10,8
215223,1,127,0,23,completed,0.7,107,10,8
215224,1,126,0,34,completed,0.7,107,10,8
215225,1,122,0,45,completed,0.7,107,10,8
215226,1,110,0,1,completed,0.7,104,10,8
215227,1,109,0,12,completed,0.7,104,10,8
215228,1,108,0,23,completed,0.7,104,10,8
215229,1,107,0,34,completed,0.7,104,10,8
215230,1,106,0,45,completed,0.7,104,10,8
215231,1,122,0,1,completed,0.7,103,10,8
215232,1,120,0,12,completed,0.7,103,10,8
215233,1,119,0,23,completed,0.7,103,10,8
215234,1,117,0,34,completed,0.7,103,10,8
215235,1,116,0,45,completed,0.7,103,10,8
215236,1,128,0,1,completed,0.7,105,10,8
215237,1,127,0,12,completed,0.7,105,10,8
215238,1,125,0,23,completed,0.7,105,10,8
215239,1,123,0,34,completed,0.7,105,10,8
215240,1,120,0,45,completed,0.7,105,10,8
215241,2,110,0,1,completed,0.7,108,10,8
215242,2,110,0,12,completed,0.7,108,10,8
215243,2,109,0,23,completed,0.7,108,10,8
215244,2,108,0,34,completed,0.7,108,10,8
215245,2,107,0,45,completed,0.7,108,10,8
215246,2,109,0,1,completed,0.7,106,10,8
215247,2,108,0,12,completed,0.7,106,10,8
215248,2,108,0,23,completed,0.7,106,10,8
215249,2,107,0,34,completed,0.7,106,10,8
215250,2,106,0,45,completed,0.7,106,10,8
215251,2,132,0,1,completed,0.7,107,10,8
215252,2,130,0,12,completed,0.7,107,10,8
215253,2,128,0,23,completed,0.7,107,10,8
215254,2,126,0,34,completed,0.7,107,10,8
215255,2,124,0,45,completed,0.7,107,10,8
215256,2,111,0,1,completed,0.7,104,10,8
215257,2,110,0,12,completed,0.7,104,10,8
215258,2,109,0,23,completed,0.7,104,10,8
215259,2,108,0,34,completed,0.7,104,10,8
215260,2,107,0,45,completed,0.7,104,10,8
215261,2,123,0,1,completed,0.7,103,10,8
215262,2,122,0,12,completed,0.7,103,10,8
215263,2,120,0,23,completed,0.7,103,10,8
215264,2,118,0,34,completed,0.7,103,10,8
215265,2,117,0,45,completed,0.7,103,10,8
215266,2,129,0,1,completed,0.7,105,10,8
215267,2,128,0,12,completed,0.7,105,10,8
215268,2,126,0,23,completed,0.7,105,10,8
215269,2,124,0,34,completed,0.7,105,10,8
215270,2,122,0,45,completed,0.7,105,10,9
215271,3,111,0,1,completed,0.7,108,10,9
215272,3,111,0,12,completed,0.7,108,10,9
215273,3,110,0,23,completed,0.7,108,10,9
215274,3,109,0,34,completed,0.7,108,10,9
215275,3,108,0,45,completed,0.7,108,10,9
215276,3,110,0,1,completed,0.7,106,10,9
215277,3,109,0,12,completed,0.7,106,10,9
215278,3,108,0,23,completed,0.7,106,10,9
215279,3,107,0,34,completed,0.7,106,10,9
215280,3,106,0,45,completed,0.7,106,10,9
215281,3,135,0,1,completed,0.7,107,10,9
215282,3,134,0,12,completed,0.7,107,10,9
215283,3,132,0,23,completed,0.7,107,10,9
215284,3,129,0,34,completed,0.7,107,10,9
215285,3,127,0,45,completed,0.7,107,10,9
215286,3,112,0,1,completed,0.7,104,10,9
215287,3,111,0,12,completed,0.7,104,10,9
215288,3,110,0,23,completed,0.7,104,10,9
215289,3,109,0,34,completed,0.7,104,10,9
215290,3,108,0,45,completed,0.7,104,10,9
215291,3,126,0,1,completed,0.7,103,10,9
215292,3,124,0,12,completed,0.7,103,10,9
215293,3,122,0,23,completed,0.7,103,10,9
215294,3,121,0,34,completed,0.7,103,10,9
215295,3,118,0,45,completed,0.7,103,10,9
215296,3,133,0,1,completed,0.7,105,10,9
215297,3,131,0,12,completed,0.7,105,10,9
215298,3,129,0,23,completed,0.7,105,10,9
215299,3,127,0,34,completed,0.7,105,10,9
215300,3,124,0,45,completed,0.7,105,10,9
215301,4,113,0,1,completed,0.7,108,10,9
215302,4,112,0,12,completed,0.7,108,10,9
215303,4,111,0,23,completed,0.7,108,10,9
215304,4,110,0,34,completed,0.7,108,10,9
215305,4,109,0,45,completed,0.7,108,10,9
215306,4,111,0,1,completed,0.7,106,10,9
215307,4,110,0,12,completed,0.7,106,10,9
215308,4,109,0,23,completed,0.7,106,10,9
215309,4,108,0,34,completed,0.7,106,10,9
215310,4,107,0,45,completed,0.7,106,10,9
215311,4,139,0,1,completed,0.7,107,10,9
215312,4,137,0,12,completed,0.7,107,10,9
215313,4,135,0,23,completed,0.7,107,10,9
215314,4,133,0,34,completed,0.7,107,10,9
215315,4,130,0,45,completed,0.7,107,10,9
215316,4,113,0,1,completed,0.7,104,10,9
215317,4,112,0,12,completed,0.7,104,10,9
215318,4,111,0,23,completed,0.7,104,10,9
215319,4,110,0,34,completed,0.7,104,10,9
215320,4,109,0,45,completed,0.7,104,10,9
215321,4,128,0,1,completed,0.7,103,10,9
215322,4,126,0,12,completed,0.7,103,10,9
215323,4,125,0,23,completed,0.7,103,10,9
215324,4,123,0,34,completed,0.7,103,10,9
215325,4,121,0,45,completed,0.7,103,10,9
215326,4,136,0,1,completed,0.7,105,10,9
215327,4,134,0,12,completed,0.7,105,10,9
215328,4,132,0,23,completed,0.7,105,10,9
215329,4,130,0,34,completed,0.7,105,10,9
215330,4,127,0,45,completed,0.7,105,10,9
215331,5,114,0,1,completed,0.7,108,10,9
215332,5,113,0,12,completed,0.7,108,10,9
215333,5,112,0,23,completed,0.7,108,10,9
215334,5,111,0,34,completed,0.7,108,10,9
215335,5,110,0,45,completed,0.7,108,10,9
215336,5,112,0,1,completed,0.7,106,10,9
215337,5,111,0,12,completed,0.7,106,10,9
215338,5,111,0,23,completed,0.7,106,10,9
215339,5,110,0,34,completed,0.7,106,10,9
215340,5,108,0,45,completed,0.7,106,10,9
215341,5,142,0,1,completed,0.7,107,10,9
215342,5,140,0,12,completed,0.7,107,10,9
215343,5,138,0,23,completed,0.7,107,10,9
215344,5,136,0,34,completed,0.7,107,10,9
215345,5,132,0,45,completed,0.7,107,10,9
215346,5,114,0,1,completed,0.7,104,10,9
215347,5,113,0,12,completed,0.7,104,10,9
215348,5,112,0,23,completed,0.7,104,10,9
215349,5,111,0,34,completed,0.7,104,10,9
215350,5,110,0,45,completed,0.7,104,10,9
215351,5,130,0,1,completed,0.7,103,10,9
215352,5,129,0,12,completed,0.7,103,10,9
215353,5,127,0,23,completed,0.7,103,10,9
215354,5,125,0,34,completed,0.7,103,10,9
215355,5,122,0,45,completed,0.7,103,10,9
215356,5,139,0,1,completed,0.7,105,10,9
215357,5,137,0,12,completed,0.7,105,10,9
215358,5,135,0,23,completed,0.7,105,10,9
215359,5,133,0,34,completed,0.7,105,10,9
215360,5,130,0,45,completed,0.7,105,10,9
215361,1,111,0,1,completed,0.8,108,10,9
215362,1,110,0,12,completed,0.8,108,10,9
215363,1,109,0,23,completed,0.8,108,10,9
215364,1,108,0,34,completed,0.8,108,10,9
215365,1,107,0,45,completed,0.8,108,10,9
215366,1,109,0,1,completed,0.8,106,10,9
215367,1,108,0,12,completed,0.8,106,10,9
215368,1,108,0,23,completed,0.8,106,10,9
215369,1,107,0,34,completed,0.8,106,10,9
215370,1,106,0,45,completed,0.8,106,10,9
215371,1,134,0,1,completed,0.8,107,10,9
215372,1,132,0,12,completed,0.8,107,10,9
215373,1,130,0,23,completed,0.8,107,10,9
215374,1,128,0,34,completed,0.8,107,10,9
215375,1,124,0,45,completed,0.8,107,10,9
215376,1,111,0,1,completed,0.8,104,10,9
215377,1,110,0,12,completed,0.8,104,10,9
215378,1,109,0,23,completed,0.8,104,10,9
215379,1,108,0,34,completed,0.8,104,10,9
215380,1,107,0,45,completed,0.8,104,10,9
215381,1,124,0,1,completed,0.8,103,10,9
215382,1,122,0,12,completed,0.8,103,10,9
215383,1,121,0,23,completed,0.8,103,10,9
215384,1,119,0,34,completed,0.8,103,10,9
215385,1,117,0,45,completed,0.8,103,10,9
215386,1,131,0,1,completed,0.8,105,10,9
215387,1,130,0,12,completed,0.8,105,10,9
215388,1,128,0,23,completed,0.8,105,10,9
215389,1,126,0,34,completed,0.8,105,10,9
215390,1,122,0,45,completed,0.8,105,10,10
215391,2,112,0,1,completed,0.8,108,10,10
215392,2,111,0,12,completed,0.8,108,10,10
215393,2,110,0,23,completed,0.8,108,10,10
215394,2,109,0,34,completed,0.8,108,10,10
215395,2,107,0,45,completed,0.8,108,10,10
215396,2,110,0,1,completed,0.8,106,10,10
215397,2,109,0,12,completed,0.8,106,10,10
215398,2,108,0,23,completed,0.8,106,10,10
215399,2,107,0,34,completed,0.8,106,10,10
215400,2,106,0,45,completed,0.8,106,10,10
215401,2,135,0,1,completed,0.8,107,10,10
215402,2,133,0,12,completed,0.8,107,10,10
215403,2,131,0,23,completed,0.8,107,10,10
215404,2,129,0,34,completed,0.8,107,10,10
215405,2,127,0,45,completed,0.8,107,10,10
215406,2,112,0,1,completed,0.8,104,10,10
215407,2,111,0,12,completed,0.8,104,10,10
215408,2,110,0,23,completed,0.8,104,10,10
215409,2,109,0,34,completed,0.8,104,10,10
215410,2,108,0,45,completed,0.8,104,10,10
215411,2,125,0,1,completed,0.8,103,10,10
